,date,time,ticket_number,article,quantity,unit_price_euro,retour,day,subtotal,time_slot
80425,2021-08-08,11:26:00,197183,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80426,2021-08-08,11:26:00,197183,SEIGLE,1,1.8,False,Sunday,1.8,late morning - noon
80427,2021-08-08,11:27:00,197184,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80428,2021-08-08,11:28:00,197185,SPECIAL BREAD,1,2.4,False,Sunday,2.4,late morning - noon
80429,2021-08-08,11:29:00,197186,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80430,2021-08-08,11:29:00,197187,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80431,2021-08-08,11:29:00,197187,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80432,2021-08-08,11:29:00,197187,COMPLET,1,1.5,False,Sunday,1.5,late morning - noon
80433,2021-08-08,11:30:00,197188,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80434,2021-08-08,11:30:00,197189,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80435,2021-08-08,11:31:00,197190,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80436,2021-08-08,11:31:00,197191,BAGUETTE GRAINE,1,1.3,False,Sunday,1.3,late morning - noon
80437,2021-08-08,11:31:00,197191,PAIN AU CHOCOLAT,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80438,2021-08-08,11:33:00,197192,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80439,2021-08-08,11:34:00,197193,TARTE FRUITS 6P,1,12.0,False,Sunday,12.0,late morning - noon
80440,2021-08-08,11:34:00,197194,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80441,2021-08-08,11:35:00,197195,TARTELETTE CHOC,1,2.5,False,Sunday,2.5,late morning - noon
80442,2021-08-08,11:35:00,197195,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80443,2021-08-08,11:35:00,197195,TARTELETTE,1,2.0,False,Sunday,2.0,late morning - noon
80444,2021-08-08,11:35:00,197195,ST HONORE,1,3.0,False,Sunday,3.0,late morning - noon
80445,2021-08-08,11:36:00,197196,TRADITIONAL BAGUETTE,4,1.2,False,Sunday,4.8,late morning - noon
80446,2021-08-08,11:36:00,197197,TRADITIONAL BAGUETTE,6,1.2,False,Sunday,7.199999999999999,late morning - noon
80447,2021-08-08,11:37:00,197198,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80448,2021-08-08,11:37:00,197198,BOULE POLKA,1,1.6,False,Sunday,1.6,late morning - noon
80449,2021-08-08,11:37:00,197198,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80450,2021-08-08,11:38:00,197199,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80451,2021-08-08,11:38:00,197199,TARTE FRAISE 4PER,1,12.0,False,Sunday,12.0,late morning - noon
80452,2021-08-08,11:38:00,197200,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80453,2021-08-08,11:38:00,197200,BRIOCHE,1,5.0,False,Sunday,5.0,late morning - noon
80454,2021-08-08,11:38:00,197200,GD KOUIGN AMANN,1,7.5,False,Sunday,7.5,late morning - noon
80455,2021-08-08,11:39:00,197201,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80456,2021-08-08,11:39:00,197201,MOISSON,2,2.0,False,Sunday,4.0,late morning - noon
80457,2021-08-08,11:39:00,197201,COUPE,2,0.15,False,Sunday,0.3,late morning - noon
80458,2021-08-08,11:40:00,197202,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80459,2021-08-08,11:40:00,197203,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80460,2021-08-08,11:40:00,197204,GD NANTAIS,1,11.0,False,Sunday,11.0,late morning - noon
80461,2021-08-08,11:40:00,197204,BRIOCHE,1,5.0,False,Sunday,5.0,late morning - noon
80462,2021-08-08,11:40:00,197204,GD KOUIGN AMANN,1,7.5,False,Sunday,7.5,late morning - noon
80463,2021-08-08,11:41:00,197205,TARTELETTE CHOC,1,2.5,False,Sunday,2.5,late morning - noon
80464,2021-08-08,11:41:00,197205,DELICETROPICAL,1,3.0,False,Sunday,3.0,late morning - noon
80465,2021-08-08,11:41:00,197205,MOISSON,1,2.0,False,Sunday,2.0,late morning - noon
80466,2021-08-08,11:41:00,197205,FRAISIER,1,3.0,False,Sunday,3.0,late morning - noon
80467,2021-08-08,11:41:00,197205,BANETTINE,2,0.6,False,Sunday,1.2,late morning - noon
80468,2021-08-08,11:41:00,197205,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80469,2021-08-08,11:41:00,197205,TARTELETTE,1,2.0,False,Sunday,2.0,late morning - noon
80470,2021-08-08,11:42:00,197206,PAIN BANETTE,2,1.4,False,Sunday,2.8,late morning - noon
80471,2021-08-08,11:42:00,197207,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80472,2021-08-08,11:42:00,197207,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80473,2021-08-08,11:42:00,197208,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80474,2021-08-08,11:42:00,197209,TARTELETTE,1,2.0,False,Sunday,2.0,late morning - noon
80475,2021-08-08,11:42:00,197209,FLAN ABRICOT,1,2.1,False,Sunday,2.1,late morning - noon
80476,2021-08-08,11:42:00,197209,SPECIAL BREAD,1,2.4,False,Sunday,2.4,late morning - noon
80477,2021-08-08,11:43:00,197210,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80478,2021-08-08,11:43:00,197210,BAGUETTE GRAINE,1,1.3,False,Sunday,1.3,late morning - noon
80479,2021-08-08,11:43:00,197211,ST HONORE,2,3.0,False,Sunday,6.0,late morning - noon
80480,2021-08-08,11:43:00,197211,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80481,2021-08-08,11:44:00,197212,TARTELETTE,1,2.0,False,Sunday,2.0,late morning - noon
80482,2021-08-08,11:44:00,197212,TARTELETTE FRAISE,1,3.0,False,Sunday,3.0,late morning - noon
80483,2021-08-08,11:44:00,197212,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80484,2021-08-08,11:44:00,197212,RELIGIEUSE,1,2.5,False,Sunday,2.5,late morning - noon
80485,2021-08-08,11:44:00,197212,PARIS BREST,1,2.0,False,Sunday,2.0,late morning - noon
80486,2021-08-08,11:44:00,197212,FRAISIER,2,3.0,False,Sunday,6.0,late morning - noon
80487,2021-08-08,11:45:00,197213,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80488,2021-08-08,11:46:00,197214,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80489,2021-08-08,11:46:00,197215,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80490,2021-08-08,11:46:00,197216,TRADITIONAL BAGUETTE,4,1.2,False,Sunday,4.8,late morning - noon
80491,2021-08-08,11:47:00,197217,FORMULE SANDWICH,8,6.5,False,Sunday,52.0,late morning - noon
80492,2021-08-08,11:47:00,197217,CROISSANT,2,1.1,False,Sunday,2.2,late morning - noon
80493,2021-08-08,11:47:00,197217,PAIN AU CHOCOLAT,2,1.2,False,Sunday,2.4,late morning - noon
80494,2021-08-08,11:47:00,197217,CAFE OU EAU,2,1.0,False,Sunday,2.0,late morning - noon
80495,2021-08-08,11:49:00,197218,KOUIGN AMANN,1,2.1,False,Sunday,2.1,late morning - noon
80496,2021-08-08,11:49:00,197218,GD KOUIGN AMANN,1,7.5,False,Sunday,7.5,late morning - noon
80497,2021-08-08,11:49:00,197218,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80498,2021-08-08,11:51:00,197219,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80499,2021-08-08,11:51:00,197219,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80500,2021-08-08,11:51:00,197219,FLAN,2,2.0,False,Sunday,4.0,late morning - noon
80501,2021-08-08,11:51:00,197219,BOULE 200G,1,1.1,False,Sunday,1.1,late morning - noon
80502,2021-08-08,11:53:00,197220,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80503,2021-08-08,11:53:00,197221,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80504,2021-08-08,11:54:00,197222,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80505,2021-08-08,11:54:00,197223,GRAND FAR BRETON,1,7.0,False,Sunday,7.0,late morning - noon
80506,2021-08-08,11:55:00,197224,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80507,2021-08-08,11:56:00,197225,TARTELETTE FRAISE,1,3.0,False,Sunday,3.0,late morning - noon
80508,2021-08-08,11:56:00,197225,DELICETROPICAL,1,3.0,False,Sunday,3.0,late morning - noon
80509,2021-08-08,11:56:00,197225,QUIM BREAD,1,1.0,False,Sunday,1.0,late morning - noon
80510,2021-08-08,11:56:00,197225,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80511,2021-08-08,11:56:00,197225,COOKIE,1,1.0,False,Sunday,1.0,late morning - noon
80512,2021-08-08,11:56:00,197225,NOIX JAPONAISE,1,2.0,False,Sunday,2.0,late morning - noon
80513,2021-08-08,11:57:00,197226,BOULE 400G,1,1.5,False,Sunday,1.5,late morning - noon
80514,2021-08-08,11:57:00,197226,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80515,2021-08-08,11:57:00,197226,BAGUETTE,2,0.9,False,Sunday,1.8,late morning - noon
80516,2021-08-08,11:58:00,197227,FICELLE,1,0.6,False,Sunday,0.6,late morning - noon
80517,2021-08-08,11:58:00,197227,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80518,2021-08-08,11:58:00,197227,DEMI BAGUETTE,1,0.45,False,Sunday,0.45,late morning - noon
80519,2021-08-08,12:00:00,197228,BOULE 400G,1,1.5,False,Sunday,1.5,late morning - noon
80520,2021-08-08,12:00:00,197228,DIVERS CONFISERIE,1,3.0,False,Sunday,3.0,late morning - noon
80521,2021-08-08,12:00:00,197228,BAGUETTE,2,0.9,False,Sunday,1.8,late morning - noon
80522,2021-08-08,12:01:00,197229,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80523,2021-08-08,12:01:00,197230,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80524,2021-08-08,12:02:00,197231,PAIN BANETTE,1,1.4,False,Sunday,1.4,late morning - noon
80525,2021-08-08,12:02:00,197232,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80526,2021-08-08,12:02:00,197233,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80527,2021-08-08,12:03:00,197234,QUIM BREAD,2,1.0,False,Sunday,2.0,late morning - noon
80528,2021-08-08,12:03:00,197234,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80529,2021-08-08,12:03:00,197235,PARIS BREST,2,2.0,False,Sunday,4.0,late morning - noon
80530,2021-08-08,12:03:00,197236,TRADITIONAL BAGUETTE,5,1.2,False,Sunday,6.0,late morning - noon
80531,2021-08-08,12:03:00,197236,GRAND FAR BRETON,2,7.0,False,Sunday,14.0,late morning - noon
80532,2021-08-08,12:03:00,197236,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80533,2021-08-08,12:03:00,197236,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80534,2021-08-08,12:05:00,197237,BOULE 200G,1,1.1,False,Sunday,1.1,late morning - noon
80535,2021-08-08,12:05:00,197237,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80536,2021-08-08,12:05:00,197237,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80537,2021-08-08,12:05:00,197238,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80538,2021-08-08,12:05:00,197239,DEMI BAGUETTE,1,0.45,False,Sunday,0.45,late morning - noon
80539,2021-08-08,12:05:00,197239,TARTELETTE,3,2.0,False,Sunday,6.0,late morning - noon
80540,2021-08-08,12:06:00,197240,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80541,2021-08-08,12:06:00,197241,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80542,2021-08-08,12:06:00,197242,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80543,2021-08-08,12:07:00,197243,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80544,2021-08-08,12:07:00,197244,BANETTE,3,1.05,False,Sunday,3.1500000000000004,late morning - noon
80545,2021-08-08,12:07:00,197244,DIVERS CONFISERIE,1,3.0,False,Sunday,3.0,late morning - noon
80546,2021-08-08,12:07:00,197244,TARTE FRUITS 6P,1,12.0,False,Sunday,12.0,late morning - noon
80547,2021-08-08,12:08:00,197245,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80548,2021-08-08,12:08:00,197245,BOULE 200G,1,1.1,False,Sunday,1.1,late morning - noon
80549,2021-08-08,12:08:00,197245,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80550,2021-08-08,12:09:00,197246,SEIGLE,1,1.8,False,Sunday,1.8,late morning - noon
80551,2021-08-08,12:09:00,197246,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80552,2021-08-08,12:09:00,197246,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80553,2021-08-08,12:10:00,197247,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80554,2021-08-08,12:10:00,197248,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80555,2021-08-08,12:10:00,197249,PAIN AU CHOCOLAT,5,1.2,False,Sunday,6.0,late morning - noon
80556,2021-08-08,12:10:00,197249,PAIN CHOCO AMANDES,1,1.5,False,Sunday,1.5,late morning - noon
80557,2021-08-08,12:10:00,197249,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80558,2021-08-08,12:11:00,197250,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80559,2021-08-08,12:11:00,197250,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80560,2021-08-08,12:11:00,197250,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80561,2021-08-08,12:11:00,197251,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80562,2021-08-08,12:11:00,197251,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80563,2021-08-08,12:11:00,197251,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80564,2021-08-08,12:11:00,197251,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80565,2021-08-08,12:12:00,197252,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80566,2021-08-08,12:13:00,197253,TARTELETTE FRAISE,1,3.0,False,Sunday,3.0,late morning - noon
80567,2021-08-08,12:13:00,197253,ECLAIR,1,2.0,False,Sunday,2.0,late morning - noon
80568,2021-08-08,12:13:00,197253,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80569,2021-08-08,12:13:00,197253,TARTELETTE,1,2.0,False,Sunday,2.0,late morning - noon
80570,2021-08-08,12:13:00,197253,TARTELETTE FRAISE,2,3.0,False,Sunday,6.0,late morning - noon
80571,2021-08-08,12:14:00,197254,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80572,2021-08-08,12:14:00,197255,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80573,2021-08-08,12:14:00,197256,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80574,2021-08-08,12:14:00,197257,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80575,2021-08-08,12:15:00,197258,ECLAIR,7,2.0,False,Sunday,14.0,late morning - noon
80576,2021-08-08,12:15:00,197259,FLAN ABRICOT,2,2.1,False,Sunday,4.2,late morning - noon
80577,2021-08-08,12:15:00,197259,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80578,2021-08-08,12:16:00,197260,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80579,2021-08-08,12:16:00,197261,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80580,2021-08-08,12:16:00,197262,TARTELETTE,2,2.0,False,Sunday,4.0,late morning - noon
80581,2021-08-08,12:16:00,197262,SACHET VIENNOISERIE,1,4.0,False,Sunday,4.0,late morning - noon
80582,2021-08-08,12:16:00,197263,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80583,2021-08-08,12:16:00,197263,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80584,2021-08-08,12:17:00,197264,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80585,2021-08-08,12:18:00,197265,BAGUETTE GRAINE,1,1.3,False,Sunday,1.3,late morning - noon
80586,2021-08-08,12:18:00,197266,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80587,2021-08-08,12:19:00,197267,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80588,2021-08-08,12:19:00,197268,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80589,2021-08-08,12:20:00,197269,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80590,2021-08-08,12:21:00,197270,TRADITIONAL BAGUETTE,4,1.2,False,Sunday,4.8,late morning - noon
80591,2021-08-08,12:24:00,197271,BAGUETTE,2,0.9,False,Sunday,1.8,late morning - noon
80592,2021-08-08,12:24:00,197272,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80593,2021-08-08,12:24:00,197273,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80594,2021-08-08,12:25:00,197274,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80595,2021-08-08,12:25:00,197275,TRADITIONAL BAGUETTE,5,1.2,False,Sunday,6.0,late morning - noon
80596,2021-08-08,12:26:00,197276,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80597,2021-08-08,12:27:00,197277,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80598,2021-08-08,12:28:00,197278,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80599,2021-08-08,12:28:00,197279,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80600,2021-08-08,12:29:00,197280,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80601,2021-08-08,12:29:00,197280,BOULE 200G,1,1.1,False,Sunday,1.1,late morning - noon
80602,2021-08-08,12:29:00,197280,TARTELETTE FRAISE,1,3.0,False,Sunday,3.0,late morning - noon
80603,2021-08-08,12:30:00,197281,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80604,2021-08-08,12:30:00,197281,TARTELETTE CHOC,1,2.5,False,Sunday,2.5,late morning - noon
80605,2021-08-08,12:30:00,197281,PT NANTAIS,2,3.0,False,Sunday,6.0,late morning - noon
80606,2021-08-08,12:32:00,197282,CEREAL BAGUETTE,3,1.25,False,Sunday,3.75,late morning - noon
80607,2021-08-08,12:32:00,197283,BAGUETTE,2,0.9,False,Sunday,1.8,late morning - noon
80608,2021-08-08,12:32:00,197284,DEMI BAGUETTE,1,0.45,False,Sunday,0.45,late morning - noon
80609,2021-08-08,12:33:00,197285,TARTELETTE CHOC,1,2.5,False,Sunday,2.5,late morning - noon
80610,2021-08-08,12:34:00,197286,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80611,2021-08-08,12:34:00,197287,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80612,2021-08-08,12:35:00,197288,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80613,2021-08-08,12:36:00,197289,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80614,2021-08-08,12:37:00,197290,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80615,2021-08-08,12:37:00,197291,TRADITIONAL BAGUETTE,3,1.2,False,Sunday,3.5999999999999996,late morning - noon
80616,2021-08-08,12:37:00,197291,COUPE,2,0.15,False,Sunday,0.3,late morning - noon
80617,2021-08-08,12:37:00,197291,BOULE 400G,2,1.5,False,Sunday,3.0,late morning - noon
80618,2021-08-08,12:39:00,197292,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80619,2021-08-08,12:39:00,197293,SACHET VIENNOISERIE,1,4.0,False,Sunday,4.0,late morning - noon
80620,2021-08-08,12:39:00,197293,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80621,2021-08-08,12:41:00,197294,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80622,2021-08-08,12:41:00,197294,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80623,2021-08-08,12:41:00,197294,PARIS BREST,1,2.0,False,Sunday,2.0,late morning - noon
80624,2021-08-08,12:41:00,197294,TARTELETTE,2,2.0,False,Sunday,4.0,late morning - noon
80625,2021-08-08,12:41:00,197294,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80626,2021-08-08,12:42:00,197295,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80627,2021-08-08,12:43:00,197296,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80628,2021-08-08,12:43:00,197297,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80629,2021-08-08,12:44:00,197298,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80630,2021-08-08,12:44:00,197299,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80631,2021-08-08,12:45:00,197300,COOKIE,1,1.0,False,Sunday,1.0,late morning - noon
80632,2021-08-08,12:45:00,197300,PAIN BANETTE,1,1.4,False,Sunday,1.4,late morning - noon
80633,2021-08-08,12:46:00,197301,TARTE FRAISE 6P,1,18.0,False,Sunday,18.0,late morning - noon
80634,2021-08-08,12:46:00,197301,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80635,2021-08-08,12:49:00,197302,BOULE 400G,3,1.5,False,Sunday,4.5,late morning - noon
80636,2021-08-08,12:49:00,197302,FLAN ABRICOT,1,2.1,False,Sunday,2.1,late morning - noon
80637,2021-08-08,12:49:00,197302,RELIGIEUSE,1,2.5,False,Sunday,2.5,late morning - noon
80638,2021-08-08,12:49:00,197302,COUPE,3,0.15,False,Sunday,0.44999999999999996,late morning - noon
80639,2021-08-08,12:51:00,197303,KOUIGN AMANN,1,2.1,False,Sunday,2.1,late morning - noon
80640,2021-08-08,12:51:00,197303,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80641,2021-08-08,12:51:00,197304,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80642,2021-08-08,12:52:00,197305,COUPE,1,0.15,False,Sunday,0.15,late morning - noon
80643,2021-08-08,12:52:00,197305,CAMPAGNE,1,1.8,False,Sunday,1.8,late morning - noon
80644,2021-08-08,12:52:00,197305,FRAISIER,1,3.0,False,Sunday,3.0,late morning - noon
80645,2021-08-08,12:52:00,197305,DELICETROPICAL,1,3.0,False,Sunday,3.0,late morning - noon
80646,2021-08-08,12:53:00,197306,FORMULE SANDWICH,2,6.5,False,Sunday,13.0,late morning - noon
80647,2021-08-08,12:54:00,197307,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80648,2021-08-08,12:54:00,197307,SUCETTE,1,0.3,False,Sunday,0.3,late morning - noon
80649,2021-08-08,12:54:00,197308,BANETTE,2,1.05,False,Sunday,2.1,late morning - noon
80650,2021-08-08,12:55:00,197309,TRADITIONAL BAGUETTE,4,1.2,False,Sunday,4.8,late morning - noon
80651,2021-08-08,12:56:00,197310,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80652,2021-08-08,12:57:00,197311,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80653,2021-08-08,12:58:00,197312,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,late morning - noon
80654,2021-08-08,12:58:00,197313,BANETTE,1,1.05,False,Sunday,1.05,late morning - noon
80655,2021-08-08,12:59:00,197314,BAGUETTE,1,0.9,False,Sunday,0.9,late morning - noon
80656,2021-08-08,12:59:00,197314,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,late morning - noon
80657,2021-08-08,13:00:00,197315,BAGUETTE,3,0.9,False,Sunday,2.7,noon - afternoon
80658,2021-08-08,13:01:00,197316,TRADITIONAL BAGUETTE,1,1.2,False,Sunday,1.2,noon - afternoon
80659,2021-08-08,13:03:00,197317,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,noon - afternoon
80660,2021-08-08,13:04:00,197318,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,noon - afternoon
80661,2021-08-08,13:04:00,197319,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,noon - afternoon
80662,2021-08-08,13:08:00,197320,TRADITIONAL BAGUETTE,2,1.2,False,Sunday,2.4,noon - afternoon
80663,2021-08-09,07:18:00,197321,TRADITIONAL BAGUETTE,1,1.2,False,Monday,1.2,morning
80664,2021-08-09,07:18:00,197321,COUPE,1,0.15,False,Monday,0.15,morning
80665,2021-08-09,07:18:00,197321,VIK BREAD,1,2.5,False,Monday,2.5,morning
80666,2021-08-09,07:18:00,197321,MOISSON,1,2.0,False,Monday,2.0,morning
80667,2021-08-09,07:18:00,197321,COUPE,1,0.15,False,Monday,0.15,morning
80668,2021-08-09,07:20:00,197322,PAIN AU CHOCOLAT,1,1.2,False,Monday,1.2,morning
80669,2021-08-09,07:20:00,197322,PAIN AUX RAISINS,1,1.4,False,Monday,1.4,morning
80670,2021-08-09,07:20:00,197323,CROISSANT,1,1.1,False,Monday,1.1,morning
80671,2021-08-09,07:20:00,197323,PAIN AUX RAISINS,1,1.4,False,Monday,1.4,morning
80672,2021-08-09,07:20:00,197323,PAIN AU CHOCOLAT,1,1.2,False,Monday,1.2,morning
80673,2021-08-09,07:20:00,197323,TRADITIONAL BAGUETTE,1,1.2,False,Monday,1.2,morning
80674,2021-08-09,07:30:00,197324,FICELLE,3,0.6,False,Monday,1.7999999999999998,morning
80675,2021-08-09,07:30:00,197324,PAIN AU CHOCOLAT,2,1.2,False,Monday,2.4,morning
80676,2021-08-09,07:30:00,197324,CROISSANT,7,1.1,False,Monday,7.700000000000001,morning
80677,2021-08-09,07:38:00,197325,CAFE OU EAU,1,1.0,False,Monday,1.0,morning
80678,2021-08-09,07:38:00,197325,CROISSANT,2,1.1,False,Monday,2.2,morning
80679,2021-08-09,07:38:00,197325,CHOCOLAT,1,1.5,False,Monday,1.5,morning
